layer,group_idx,avg_scale,weight_variance
8,8,0.006459408439695835,0.00010577724606264383
8,9,0.006455922033637762,0.00010612282494548708
8,10,0.00646344106644392,0.0001059417991200462
8,11,0.00645748246461153,0.0001059503701981157
8,12,0.00645018694922328,0.00010599633969832212
8,13,0.0064547802321612835,0.00010616188956191763
8,14,0.006465805694460869,0.00010618135274853557
8,15,0.006458527408540249,0.00010597105574561283
8,16,0.00646422803401947,0.00010623345588101074
8,17,0.006471765227615833,0.00010620082321111113
8,18,0.006462973542511463,0.00010606306022964418
8,19,0.0064531913958489895,0.00010598308290354908
8,20,0.006463377270847559,0.00010624181595630944
8,21,0.006466568447649479,0.00010625779395923018
8,22,0.006465179845690727,0.00010615675273584202
8,23,0.006453137844800949,0.00010644031863193959
8,24,0.006468958221375942,0.00010636480146786198
8,25,0.006475575268268585,0.00010641176777426153
8,26,0.006474900990724564,0.00010645688598742709
8,27,0.00648320559412241,0.00010637606465024874
8,28,0.0064783599227666855,0.00010650026524672285
8,29,0.006457094103097916,0.00010640351683832705
8,30,0.00648921774700284,0.00010665414447430521
8,31,0.006481485906988382,0.00010673828364815563
8,32,0.006482059136033058,0.00010681949788704515
8,33,0.006484994664788246,0.00010689547343645245
8,34,0.006482268683612347,0.0001069760910468176
8,35,0.006482214666903019,0.0001070595535566099
8,36,0.006492625921964645,0.00010701941209845245
8,37,0.006486906670033932,0.00010709512571338564
8,38,0.006502929609268904,0.00010708588524721563
8,39,0.0064743016846477985,0.00010698613186832517
8,40,0.006497236900031567,0.00010705285239964724
8,41,0.0065078819170594215,0.00010742734593804926
8,42,0.006515013054013252,0.00010764062608359382
8,43,0.006493872031569481,0.00010705023305490613
8,44,0.006508168764412403,0.00010735516116255894
8,45,0.0065156035125255585,0.00010765434853965417
8,46,0.006498049944639206,0.0001075664404197596
8,47,0.006523325107991695,0.0001080226938938722
8,48,0.006515120156109333,0.00010773299436550587
8,49,0.006509255617856979,0.00010754509276011959
8,50,0.00650920020416379,0.0001078755158232525
8,51,0.00651413481682539,0.0001076535481843166
8,52,0.006530598737299442,0.0001081395530491136
8,53,0.006542057730257511,0.0001084344694390893
8,54,0.006532704457640648,0.00010869921970879659
8,55,0.006548605393618345,0.00010862684575840831
9,0,0.006462985184043646,0.0001062733426806517
9,1,0.006462521385401487,0.00010610734898364171
9,2,0.006481635384261608,0.00010646288865245879
9,3,0.006475965492427349,0.00010641822154866531
9,4,0.006459419149905443,0.00010637810919433832
9,5,0.006487315520644188,0.00010653993376763538
9,6,0.006470848806202412,0.00010642155393725261
9,7,0.006471555680036545,0.00010645759903127328
9,8,0.006473179906606674,0.00010649982141330838
9,9,0.006483426783233881,0.00010665311856428161
9,10,0.006470144726336002,0.00010663561261026189
9,11,0.006491335108876228,0.00010691103670978919
9,12,0.006479280535131693,0.00010666278831195086
9,13,0.0065022786147892475,0.00010692686919355765
9,14,0.006482739932835102,0.00010658116661943495
9,15,0.006496576126664877,0.00010708130139391869
9,16,0.006478089839220047,0.00010702195868361741
9,17,0.0064779529348015785,0.0001067692501237616
9,18,0.006487729027867317,0.00010705523891374469
9,19,0.006484352983534336,0.00010695831588236615
9,20,0.006499828305095434,0.00010696634853957221
9,21,0.006482880096882582,0.00010691406350815669
9,22,0.006473403424024582,0.00010702660074457526
9,23,0.006492056883871555,0.00010692556679714471
9,24,0.006484215147793293,0.0001070887956302613
9,25,0.006489831022918224,0.00010688266775105149
9,26,0.006501080468297005,0.00010697148536564782
9,27,0.006518116220831871,0.00010758126154541969
9,28,0.006490292958915234,0.00010728845518315211
9,29,0.006496652960777283,0.00010732946975622326
9,30,0.006493422202765942,0.00010730330541264266
9,31,0.006495438516139984,0.00010727551125455648
9,32,0.006489532999694347,0.00010740545985754579
9,33,0.006496042013168335,0.00010724739695433527
9,34,0.006505235098302364,0.00010755415132734925
9,35,0.006501535419374704,0.00010749099601525813
